Timestamp,fees-usd-per-transaction
2021-01-15 23:00:00,10.600283450679083
2021-01-16 23:00:00,8.67941788124594
2021-01-17 23:00:00,9.705959227466364
2021-01-18 23:00:00,11.036792798859107
2021-01-19 23:00:00,10.423643164715175
2021-01-20 23:00:00,13.48327306907678
2021-01-21 23:00:00,11.292711587658864
2021-01-22 23:00:00,7.993262389263994
2021-01-23 23:00:00,7.2497136134095745
2021-01-24 23:00:00,10.906155574150734
2021-01-25 23:00:00,7.720712671247752
2021-01-26 23:00:00,7.964007811269864
2021-01-27 23:00:00,8.464656498745487
2021-01-28 23:00:00,17.381832268586844
2021-01-29 23:00:00,15.105368318268411
2021-01-30 23:00:00,11.538835116205927
2021-01-31 23:00:00,15.566143922350365
2021-02-01 23:00:00,14.105863187922626
2021-02-02 23:00:00,14.267639368142085
2021-02-03 23:00:00,17.054290358260168
2021-02-04 23:00:00,15.01903958367669
2021-02-05 23:00:00,14.034336584069564
2021-02-06 23:00:00,11.45013229284553
2021-02-07 23:00:00,16.97861249168726
2021-02-08 23:00:00,25.343989556009618
2021-02-09 23:00:00,22.45037832251804
2021-02-10 23:00:00,28.50803937284562
2021-02-11 23:00:00,28.114244480830592
2021-02-12 23:00:00,20.294007746979855
2021-02-13 23:00:00,17.28678734068824
2021-02-14 23:00:00,18.903332523449883
2021-02-15 23:00:00,19.790817101285615
2021-02-16 23:00:00,22.825040891750287
2021-02-17 23:00:00,23.99884855126262
2021-02-18 23:00:00,25.060581577828714
2021-02-19 23:00:00,25.975861908282234
2021-02-20 23:00:00,24.059300389945175
2021-02-21 23:00:00,25.21470135804094
2021-02-22 23:00:00,30.85654781127625
2021-02-23 23:00:00,26.365957181290934
2021-02-24 23:00:00,23.286347465877878
2021-02-25 23:00:00,22.643140958625676
2021-02-26 23:00:00,15.321531752273685
2021-02-27 23:00:00,14.614039909615508
2021-02-28 23:00:00,20.785657830989294
2021-03-01 23:00:00,19.093615916614063
2021-03-02 23:00:00,20.081708400459792
2021-03-03 23:00:00,19.133428993797732
2021-03-04 23:00:00,17.19444156159584
2021-03-05 23:00:00,13.07898012339912
2021-03-06 23:00:00,13.73474769040813
2021-03-07 23:00:00,15.783803506361624
2021-03-08 23:00:00,18.942868150744403
2021-03-09 23:00:00,17.782475266356947
2021-03-10 23:00:00,21.52641955062327
2021-03-11 23:00:00,20.782853054231303
2021-03-12 23:00:00,24.949472342257092
2021-03-13 23:00:00,17.378398806998096
2021-03-15 00:00:00,22.08740214714156
2021-03-16 00:00:00,19.14099736585232
2021-03-17 00:00:00,20.057908785933886
2021-03-18 00:00:00,24.079384280792233
2021-03-19 00:00:00,21.676746170367544
2021-03-20 00:00:00,17.153507761842217
2021-03-21 00:00:00,14.836693477025337
2021-03-22 00:00:00,16.24008340336381
2021-03-23 00:00:00,14.137088191445995
2021-03-24 00:00:00,14.91543628209803
2021-03-25 00:00:00,13.788101470590972
2021-03-26 00:00:00,14.736613038561925
2021-03-27 00:00:00,12.71628388499337
2021-03-28 00:00:00,13.037264879089722
2021-03-29 00:00:00,15.06768072685166
2021-03-30 00:00:00,17.613066367274314
2021-03-31 00:00:00,18.10024900171318
2021-04-01 00:00:00,17.001888295912064
2021-04-02 00:00:00,17.338903056969787
2021-04-03 00:00:00,17.590749296187965
2021-04-04 00:00:00,15.770919488138981
2021-04-05 00:00:00,19.064123544183353
2021-04-06 00:00:00,20.09130933378672
2021-04-07 00:00:00,17.90663451458136
2021-04-08 00:00:00,18.804707104262462
2021-04-09 00:00:00,20.849474020643537
2021-04-10 00:00:00,18.029843163839015
2021-04-11 00:00:00,14.842584263344639
2021-04-12 00:00:00,18.95188877458195
2021-04-13 00:00:00,20.472392654644132
2021-04-14 00:00:00,29.09402240851061
2021-04-15 00:00:00,27.43777099322808
2021-04-16 00:00:00,39.39264581237137
2021-04-17 00:00:00,51.641918293965176
2021-04-18 00:00:00,44.438543489975785
2021-04-19 00:00:00,58.61090521165971
2021-04-20 00:00:00,59.85844264985348
2021-04-21 00:00:00,62.78816637574237
2021-04-22 00:00:00,58.74432069843951
2021-04-23 00:00:00,45.477709863521014
2021-04-24 00:00:00,29.02194839114216
2021-04-25 00:00:00,23.943649692700305
2021-04-26 00:00:00,37.15375966943873
2021-04-27 00:00:00,29.692097471438927
2021-04-28 00:00:00,26.857866212967238
2021-04-29 00:00:00,30.02644998791201
2021-04-30 00:00:00,27.677657717238866
2021-05-01 00:00:00,22.660462264288764
2021-05-02 00:00:00,20.55797541656836
2021-05-03 00:00:00,22.351272372371113
2021-05-04 00:00:00,18.273448691339652
2021-05-05 00:00:00,18.020669464473894
2021-05-06 00:00:00,20.014748396079465
2021-05-07 00:00:00,18.91034054453783
2021-05-08 00:00:00,18.597501086552768
2021-05-09 00:00:00,16.386503756205304
2021-05-10 00:00:00,19.21120694446092
2021-05-11 00:00:00,14.639883549501944
2021-05-12 00:00:00,14.347615906749006
2021-05-13 00:00:00,12.917198924999624
2021-05-14 00:00:00,13.841469618791853
2021-05-15 00:00:00,13.1259692082824
2021-05-16 00:00:00,11.234779241919872
2021-05-17 00:00:00,13.44047024189617
2021-05-18 00:00:00,13.40578760877589
2021-05-19 00:00:00,18.310818323062577
2021-05-20 00:00:00,23.13445749076179
2021-05-21 00:00:00,22.54862912128322
2021-05-22 00:00:00,17.159382807974318
2021-05-23 00:00:00,14.553748875833316
2021-05-24 00:00:00,15.317728218619083
2021-05-25 00:00:00,13.979529677493527
2021-05-26 00:00:00,13.250583805575332
2021-05-27 00:00:00,12.004909990333902
2021-05-28 00:00:00,11.667590132557912
2021-05-29 00:00:00,8.433608450667272
2021-05-30 00:00:00,7.2217026237832
2021-05-31 00:00:00,7.274289295150778
2021-06-01 00:00:00,7.365247436377147
2021-06-02 00:00:00,7.610751493886097
2021-06-03 00:00:00,7.513880953319125
2021-06-04 00:00:00,6.637818730755097
2021-06-05 00:00:00,5.5632744157512475
2021-06-06 00:00:00,4.384585202924557
2021-06-07 00:00:00,5.244371402720911
2021-06-08 00:00:00,4.68574989095834
2021-06-09 00:00:00,5.583895313310467
2021-06-10 00:00:00,6.782823688067832
2021-06-11 00:00:00,6.954110734164162
2021-06-12 00:00:00,5.7361247633967
2021-06-13 00:00:00,4.521135516208015
2021-06-14 00:00:00,6.2028462772347
2021-06-15 00:00:00,6.439971039413672
2021-06-16 00:00:00,6.08404187626731
2021-06-17 00:00:00,5.090418356171603
2021-06-18 00:00:00,5.125852757128361
2021-06-19 00:00:00,4.708340415988513
2021-06-20 00:00:00,4.749592434781513
2021-06-21 00:00:00,6.465483690625226
